,dis_id,date,state,type
1842,5f7b2c1531a8c6681cfe4303,2008-03-14,TX,Fire
1843,5f7b2c1531a8c6681cfe4306,2008-03-14,TX,Fire
1844,5f7b2c1531a8c6681cfe430a,2008-03-14,TX,Fire
1845,5f7b2c1531a8c6681cfe4313,2008-03-14,TX,Fire
1846,5f7b2c1531a8c6681cfe4314,2008-03-14,TX,Fire
1847,5f7b2c1531a8c6681cfe4329,2008-03-14,TX,Fire
1848,5f7b2c1531a8c6681cfe432a,2008-03-14,TX,Fire
1849,5f7b2c1531a8c6681cfe4331,2008-03-14,TX,Fire
1850,5f7b2c1531a8c6681cfe4337,2008-03-14,TX,Fire
1851,5f7b2c1531a8c6681cfe433b,2008-03-14,TX,Fire
1852,5f7b2c1531a8c6681cfe4347,2008-03-14,TX,Fire
1853,5f7b2c1531a8c6681cfe4349,2008-03-14,TX,Fire
1854,5f7b2c1531a8c6681cfe4356,2008-03-14,TX,Fire
1855,5f7b2c1531a8c6681cfe4359,2008-03-14,TX,Fire
1856,5f7b2c1531a8c6681cfe435c,2008-03-14,TX,Fire
1857,5f7b2c1531a8c6681cfe4369,2008-03-14,TX,Fire
1858,5f7b2c1531a8c6681cfe436f,2008-03-14,TX,Fire
1859,5f7b2c1531a8c6681cfe4373,2008-03-14,TX,Fire
1860,5f7b2c1531a8c6681cfe4375,2008-03-14,TX,Fire
1861,5f7b2c1531a8c6681cfe4377,2008-03-14,TX,Fire
1862,5f7b2c1531a8c6681cfe437c,2008-03-14,TX,Fire
1863,5f7b2c1531a8c6681cfe4381,2008-03-14,TX,Fire
1864,5f7b2c1531a8c6681cfe4385,2008-03-14,TX,Fire
1865,5f7b2c1531a8c6681cfe4388,2008-03-14,TX,Fire
1866,5f7b2c1531a8c6681cfe438f,2008-03-14,TX,Fire
1867,5f7b2c1531a8c6681cfe4392,2008-03-14,TX,Fire
1868,5f7b2c1531a8c6681cfe4395,2008-03-14,TX,Fire
1869,5f7b2c1531a8c6681cfe439b,2008-03-14,TX,Fire
1870,5f7b2c1531a8c6681cfe43ac,2008-03-14,TX,Fire
1871,5f7b2c1531a8c6681cfe43b4,2008-03-14,TX,Fire
1872,5f7b2c1531a8c6681cfe43b6,2008-03-14,TX,Fire
1873,5f7b2c1531a8c6681cfe43bc,2008-03-14,TX,Fire
1874,5f7b2c1531a8c6681cfe43c4,2008-03-14,TX,Fire
1875,5f7b2c1531a8c6681cfe43c9,2008-03-14,TX,Fire
1876,5f7b2c1531a8c6681cfe43d4,2008-03-14,TX,Fire
1877,5f7b2c1531a8c6681cfe43d8,2008-03-14,TX,Fire
1878,5f7b2c1531a8c6681cfe43da,2008-03-14,TX,Fire
1879,5f7b2c1531a8c6681cfe43dc,2008-03-14,TX,Fire
1880,5f7b2c1531a8c6681cfe43df,2008-03-14,TX,Fire
1881,5f7b2c1531a8c6681cfe43e4,2008-03-14,TX,Fire
1882,5f7b2c1531a8c6681cfe43eb,2008-03-14,TX,Fire
1883,5f7b2c1531a8c6681cfe43ef,2008-03-14,TX,Fire
1884,5f7b2c1531a8c6681cfe43fa,2008-03-14,TX,Fire
1885,5f7b2c1531a8c6681cfe4400,2008-03-14,TX,Fire
1886,5f7b2c1531a8c6681cfe4409,2008-03-14,TX,Fire
1887,5f7b2c1531a8c6681cfe440f,2008-03-14,TX,Fire
1888,5f7b2c1531a8c6681cfe4410,2008-03-14,TX,Fire
1889,5f7b2c1531a8c6681cfe441e,2008-03-14,TX,Fire
1890,5f7b2c1531a8c6681cfe4421,2008-03-14,TX,Fire
1891,5f7b2c1531a8c6681cfe4423,2008-03-14,TX,Fire
1892,5f7b2c1531a8c6681cfe442c,2008-03-14,TX,Fire
1893,5f7b2c1531a8c6681cfe443b,2008-03-14,TX,Fire
1894,5f7b2c1531a8c6681cfe443d,2008-03-14,TX,Fire
1895,5f7b2c1531a8c6681cfe4445,2008-03-14,TX,Fire
1896,5f7b2c1531a8c6681cfe444d,2008-03-14,TX,Fire
1897,5f7b2c1531a8c6681cfe444f,2008-03-14,TX,Fire
1898,5f7b2c1531a8c6681cfe4457,2008-03-14,TX,Fire
1899,5f7b2c1531a8c6681cfe445f,2008-03-14,TX,Fire
1900,5f7b2c1531a8c6681cfe4463,2008-03-14,TX,Fire
1901,5f7b2c1531a8c6681cfe4468,2008-03-14,TX,Fire
1902,5f7b2c1531a8c6681cfe446e,2008-03-14,TX,Fire
1903,5f7b2c1531a8c6681cfe447b,2008-03-14,TX,Fire
1904,5f7b2c1531a8c6681cfe447e,2008-03-14,TX,Fire
1905,5f7b2c1531a8c6681cfe4483,2008-03-14,TX,Fire
1906,5f7b2c1531a8c6681cfe4485,2008-03-14,TX,Fire
1907,5f7b2c1531a8c6681cfe4492,2008-03-14,TX,Fire
1908,5f7b2c1531a8c6681cfe4498,2008-03-14,TX,Fire
1909,5f7b2c1531a8c6681cfe449a,2008-03-14,TX,Fire
1910,5f7b2c1531a8c6681cfe449e,2008-03-14,TX,Fire
1911,5f7b2c1531a8c6681cfe44a4,2008-03-14,TX,Fire
1912,5f7b2c1531a8c6681cfe44b1,2008-03-14,TX,Fire
1913,5f7b2c1531a8c6681cfe44b6,2008-03-14,TX,Fire
1914,5f7b2c1531a8c6681cfe44b9,2008-03-14,TX,Fire
1915,5f7b2c1531a8c6681cfe44bb,2008-03-14,TX,Fire
1916,5f7b2c1531a8c6681cfe44be,2008-03-14,TX,Fire
1917,5f7b2c1531a8c6681cfe44c0,2008-03-14,TX,Fire
1918,5f7b2c1531a8c6681cfe44cd,2008-03-14,TX,Fire
1919,5f7b2c1531a8c6681cfe44d0,2008-03-14,TX,Fire
1920,5f7b2c1531a8c6681cfe44da,2008-03-14,TX,Fire
1921,5f7b2c1531a8c6681cfe44dd,2008-03-14,TX,Fire
1922,5f7b2c1531a8c6681cfe44e1,2008-03-14,TX,Fire
1923,5f7b2c1531a8c6681cfe44e4,2008-03-14,TX,Fire
1924,5f7b2c1531a8c6681cfe44e9,2008-03-14,TX,Fire
1925,5f7b2c1531a8c6681cfe44ee,2008-03-14,TX,Fire
1926,5f7b2c1531a8c6681cfe44f3,2008-03-14,TX,Fire
1927,5f7b2c1531a8c6681cfe44f9,2008-03-14,TX,Fire
1928,5f7b2c1531a8c6681cfe4500,2008-03-14,TX,Fire
1929,5f7b2c1531a8c6681cfe4501,2008-03-14,TX,Fire
1930,5f7b2c1531a8c6681cfe4508,2008-03-14,TX,Fire
1931,5f7b2c1531a8c6681cfe450a,2008-03-14,TX,Fire
1932,5f7b2c1531a8c6681cfe450e,2008-03-14,TX,Fire
1933,5f7b2c1531a8c6681cfe4512,2008-03-14,TX,Fire
1934,5f7b2c1531a8c6681cfe4515,2008-03-14,TX,Fire
1935,5f7b2c1531a8c6681cfe4520,2008-03-14,TX,Fire
1936,5f7b2c1531a8c6681cfe4525,2008-03-14,TX,Fire
1937,5f7b2c1531a8c6681cfe452f,2008-03-14,TX,Fire
1938,5f7b2c1531a8c6681cfe4533,2008-03-14,TX,Fire
1939,5f7b2c1531a8c6681cfe4536,2008-03-14,TX,Fire
1940,5f7b2c1531a8c6681cfe4538,2008-03-14,TX,Fire
1941,5f7b2c1531a8c6681cfe453d,2008-03-14,TX,Fire
1942,5f7b2c1531a8c6681cfe453f,2008-03-14,TX,Fire
1943,5f7b2c1531a8c6681cfe4556,2008-03-14,TX,Fire
1944,5f7b2c1531a8c6681cfe4558,2008-03-14,TX,Fire
1945,5f7b2c1531a8c6681cfe455e,2008-03-14,TX,Fire
1946,5f7b2c1531a8c6681cfe4561,2008-03-14,TX,Fire
1947,5f7b2c1531a8c6681cfe456d,2008-03-14,TX,Fire
1948,5f7b2c1531a8c6681cfe4576,2008-03-14,TX,Fire
1949,5f7b2c1531a8c6681cfe457d,2008-03-14,TX,Fire
1950,5f7b2c1531a8c6681cfe4581,2008-03-14,TX,Fire
1951,5f7b2c1531a8c6681cfe4587,2008-03-14,TX,Fire
1952,5f7b2c1531a8c6681cfe4597,2008-03-14,TX,Fire
1953,5f7b2c1531a8c6681cfe459e,2008-03-14,TX,Fire
1954,5f7b2c1531a8c6681cfe45a2,2008-03-14,TX,Fire
1955,5f7b2c1531a8c6681cfe45a5,2008-03-14,TX,Fire
1956,5f7b2c1531a8c6681cfe45ab,2008-03-14,TX,Fire
1957,5f7b2c1531a8c6681cfe45af,2008-03-14,TX,Fire
1958,5f7b2c1531a8c6681cfe45b3,2008-03-14,TX,Fire
1959,5f7b2c1531a8c6681cfe45be,2008-03-14,TX,Fire
1960,5f7b2c1531a8c6681cfe45c7,2008-03-14,TX,Fire
1961,5f7b2c1531a8c6681cfe45cb,2008-03-14,TX,Fire
1962,5f7b2c1531a8c6681cfe45cf,2008-03-14,TX,Fire
1963,5f7b2c1531a8c6681cfe45d2,2008-03-14,TX,Fire
1964,5f7b2c1531a8c6681cfe45d8,2008-03-14,TX,Fire
1965,5f7b2c1531a8c6681cfe45dc,2008-03-14,TX,Fire
1966,5f7b2c1531a8c6681cfe45df,2008-03-14,TX,Fire
1967,5f7b2c1531a8c6681cfe45e2,2008-03-14,TX,Fire
1968,5f7b2c1531a8c6681cfe45e4,2008-03-14,TX,Fire
1969,5f7b2c1531a8c6681cfe45e9,2008-03-14,TX,Fire
1970,5f7b2c1531a8c6681cfe45f5,2008-03-14,TX,Fire
1971,5f7b2c1531a8c6681cfe45f9,2008-03-14,TX,Fire
1972,5f7b2c1531a8c6681cfe45fd,2008-03-14,TX,Fire
1973,5f7b2c1531a8c6681cfe4603,2008-03-14,TX,Fire
1974,5f7b2c1531a8c6681cfe460a,2008-03-14,TX,Fire
1975,5f7b2c1531a8c6681cfe460e,2008-03-14,TX,Fire
1976,5f7b2c1531a8c6681cfe4612,2008-03-14,TX,Fire
1977,5f7b2c1531a8c6681cfe4617,2008-03-14,TX,Fire
1978,5f7b2c1531a8c6681cfe461c,2008-03-14,TX,Fire
1979,5f7b2c1531a8c6681cfe4620,2008-03-14,TX,Fire
1980,5f7b2c1531a8c6681cfe4624,2008-03-14,TX,Fire
1981,5f7b2c1531a8c6681cfe4627,2008-03-14,TX,Fire
1982,5f7b2c1531a8c6681cfe462a,2008-03-14,TX,Fire
1983,5f7b2c0831a8c6681cfd7453,2008-03-15,TX,Fire
1984,5f7b2c0831a8c6681cfd7456,2008-03-15,TX,Fire
1985,5f7b2c0831a8c6681cfd745c,2008-03-18,TX,Fire
1986,5f7b2c0831a8c6681cfd7460,2008-03-19,TX,Fire
1987,5f7b2c0831a8c6681cfd7464,2008-03-21,OK,Fire
1988,5f7b2c0831a8c6681cfd746a,2008-03-27,TX,Fire
1989,5f7b2c0831a8c6681cfd747c,2008-03-31,TX,Fire
1990,5f7b2c0831a8c6681cfd747f,2008-04-10,TX,Fire
1991,5f7b2c0831a8c6681cfd7496,2008-04-15,CO,Fire
1992,5f7b2c0831a8c6681cfd7484,2008-04-16,TX,Fire
1993,5f7b2c0831a8c6681cfd7489,2008-04-21,NM,Fire
1994,5f7b2c0831a8c6681cfd74a8,2008-04-26,CA,Fire
1995,5f7b2c0831a8c6681cfd749b,2008-05-01,TX,Fire
1996,5f7b2c0831a8c6681cfd749e,2008-05-01,TX,Fire
1997,5f7b2c0831a8c6681cfd74a0,2008-05-11,FL,Fire
1998,5f7b2c0831a8c6681cfd74a7,2008-05-22,CA,Fire
1999,5f7b2c0831a8c6681cfd74ad,2008-05-22,CA,Fire
2000,5f7b2c0831a8c6681cfd74b1,2008-06-03,TX,Fire
2001,5f7b2c0831a8c6681cfd74b6,2008-06-04,TX,Fire
2002,5f7b2c0831a8c6681cfd74bc,2008-06-04,TX,Fire
2003,5f7b2c0831a8c6681cfd74be,2008-06-05,OK,Fire
2004,5f7b2c0831a8c6681cfd74dc,2008-06-10,CA,Fire
2005,5f7b2c0831a8c6681cfd74c7,2008-06-11,CA,Fire
2006,5f7b2c0831a8c6681cfd74cf,2008-06-11,CA,Fire
2007,5f7b2c0831a8c6681cfd74cd,2008-06-13,NC,Fire
2008,5f7b2c0831a8c6681cfd74d5,2008-06-13,NC,Fire
2009,5f7b2c0831a8c6681cfd74f0,2008-06-13,NC,Fire
2010,5f7b2c0831a8c6681cfd74f5,2008-06-16,TX,Fire
2011,5f7b2c0831a8c6681cfd74e9,2008-06-20,CA,Fire
2012,5f7b2c1531a8c6681cfe46fc,2008-06-20,CA,Fire
2013,5f7b2c1531a8c6681cfe4706,2008-06-20,CA,Fire
2014,5f7b2c1531a8c6681cfe4708,2008-06-20,CA,Fire
2015,5f7b2c1531a8c6681cfe470b,2008-06-20,CA,Fire
2016,5f7b2c1531a8c6681cfe470d,2008-06-20,CA,Fire
2017,5f7b2c1531a8c6681cfe4712,2008-06-20,CA,Fire
2018,5f7b2c1531a8c6681cfe471b,2008-06-20,CA,Fire
2019,5f7b2c1531a8c6681cfe471f,2008-06-20,CA,Fire
2020,5f7b2c1531a8c6681cfe4724,2008-06-20,CA,Fire
2021,5f7b2c1531a8c6681cfe4727,2008-06-20,CA,Fire
2022,5f7b2c1531a8c6681cfe472a,2008-06-20,CA,Fire
2023,5f7b2c1531a8c6681cfe4731,2008-06-20,CA,Fire
2024,5f7b2c1531a8c6681cfe4744,2008-06-20,CA,Fire
2025,5f7b2c0831a8c6681cfd750e,2008-06-21,CA,Fire
2026,5f7b2c0831a8c6681cfd74ec,2008-06-21,CA,Fire
2027,5f7b2c0831a8c6681cfd7509,2008-06-21,CA,Fire
2028,5f7b2c0831a8c6681cfd74fa,2008-06-24,CO,Fire
2029,5f7b2c0831a8c6681cfd74fb,2008-06-24,CO,Fire
2030,5f7b2c0831a8c6681cfd750b,2008-06-25,NM,Fire
2031,5f7b2c0831a8c6681cfd7500,2008-06-29,AZ,Fire
2032,5f7b2c0831a8c6681cfd7502,2008-07-03,CA,Fire
2033,5f7b2c0831a8c6681cfd7522,2008-07-04,CA,Fire
2034,5f7b2c0831a8c6681cfd7512,2008-07-10,WA,Fire
2035,5f7b2c0831a8c6681cfd7516,2008-07-10,WA,Fire
2036,5f7b2c0831a8c6681cfd7519,2008-08-07,TX,Fire
2037,5f7b2c0831a8c6681cfd751e,2008-09-01,CA,Fire
2038,5f7b2c0831a8c6681cfd753a,2008-09-16,OR,Fire
2039,5f7b2c0831a8c6681cfd7526,2008-10-12,CA,Fire
2040,5f7b2c0831a8c6681cfd752f,2008-10-13,CA,Fire
2041,5f7b2c0831a8c6681cfd7535,2008-11-13,CA,Fire
2042,5f7b2c0231a8c6681cfd0a88,2008-11-13,CA,Fire
2043,5f7b2c0231a8c6681cfd0a8b,2008-11-13,CA,Fire
2044,5f7b2c0231a8c6681cfd0a92,2008-11-13,CA,Fire
2045,5f7b2c0231a8c6681cfd0a93,2008-11-13,CA,Fire
2046,5f7b2c0831a8c6681cfd753d,2008-11-14,CA,Fire
2047,5f7b2c0831a8c6681cfd7546,2008-11-15,CA,Fire
2048,5f7b2c0831a8c6681cfd7551,2008-11-15,CA,Fire
2049,5f7b2c0831a8c6681cfd7553,2008-11-15,CA,Fire
2050,5f7b2c0831a8c6681cfd7559,2008-11-15,CA,Fire
2051,5f7b2c0831a8c6681cfd7564,2009-01-07,CO,Fire
2052,5f7b2c0831a8c6681cfd757a,2009-02-25,TX,Fire
2053,5f7b2c0831a8c6681cfd7568,2009-02-27,TX,Fire
2054,5f7b2c0831a8c6681cfd756a,2009-02-28,TX,Fire
2055,5f7b2c0831a8c6681cfd7571,2009-03-03,TX,Fire
2056,5f7b2c0831a8c6681cfd7575,2009-03-05,TX,Fire
2057,5f7b2c0831a8c6681cfd7588,2009-03-05,OK,Fire
2058,5f7b2c0831a8c6681cfd758d,2009-03-20,TX,Fire
2059,5f7b2c0831a8c6681cfd7592,2009-04-02,TX,Fire
2060,5f7b2c0831a8c6681cfd75a2,2009-04-04,TX,Fire
2061,5f7b2c0831a8c6681cfd75ae,2009-04-05,TX,Fire
2062,5f7b2c0831a8c6681cfd75a9,2009-04-07,TX,Fire
2063,5f7b2c0331a8c6681cfd184a,2009-04-09,OK,Fire
2064,5f7b2c0331a8c6681cfd1850,2009-04-09,OK,Fire
2065,5f7b2c0331a8c6681cfd1852,2009-04-09,OK,Fire
2066,5f7b2c0331a8c6681cfd1859,2009-04-09,OK,Fire
2067,5f7b2c0331a8c6681cfd185d,2009-04-09,OK,Fire
2068,5f7b2c0331a8c6681cfd1867,2009-04-09,OK,Fire
2069,5f7b2c0331a8c6681cfd186d,2009-04-09,OK,Fire
2070,5f7b2c0331a8c6681cfd1870,2009-04-09,OK,Fire
2071,5f7b2c0331a8c6681cfd1876,2009-04-09,OK,Fire
2072,5f7b2c0831a8c6681cfd75af,2009-04-09,TX,Fire
2073,5f7b2c0831a8c6681cfd75b5,2009-04-09,TX,Fire
2074,5f7b2c0831a8c6681cfd75bb,2009-04-09,TX,Fire
2075,5f7b2c0831a8c6681cfd75bf,2009-04-09,OK,Fire
2076,5f7b2c0831a8c6681cfd75c5,2009-04-09,TX,Fire
2077,5f7b2c0831a8c6681cfd75c9,2009-04-09,OK,Fire
2078,5f7b2c0831a8c6681cfd75cb,2009-04-09,OK,Fire
2079,5f7b2c0831a8c6681cfd75d0,2009-04-09,OK,Fire
2080,5f7b2c0831a8c6681cfd75d4,2009-04-09,TX,Fire
2081,5f7b2c0831a8c6681cfd75d8,2009-04-09,TX,Fire
2082,5f7b2c0831a8c6681cfd75f2,2009-04-13,OK,Fire
2083,5f7b2c0831a8c6681cfd75db,2009-04-23,SC,Fire
2084,5f7b2c0831a8c6681cfd75f5,2009-05-05,CA,Fire
2085,5f7b2c0831a8c6681cfd75ea,2009-05-06,NM,Fire
2086,5f7b2c0831a8c6681cfd75e8,2009-05-11,FL,Fire
2087,5f7b2c0831a8c6681cfd75ff,2009-05-18,AZ,Fire
2088,5f7b2c0831a8c6681cfd75fb,2009-07-15,NV,Fire
2089,5f7b2c0831a8c6681cfd762e,2009-07-25,UT,Fire
2090,5f7b2c0831a8c6681cfd7600,2009-07-28,WA,Fire
2091,5f7b2c0831a8c6681cfd7605,2009-08-12,CA,Fire
2092,5f7b2c0831a8c6681cfd760d,2009-08-14,CA,Fire
2093,5f7b2c0831a8c6681cfd7613,2009-08-14,CA,Fire
2094,5f7b2c0831a8c6681cfd761d,2009-08-21,WA,Fire
2095,5f7b2c0831a8c6681cfd761e,2009-08-21,WA,Fire
2096,5f7b2c0831a8c6681cfd7622,2009-08-21,WA,Fire
2097,5f7b2c0831a8c6681cfd762b,2009-08-27,CA,Fire
2098,5f7b2c0831a8c6681cfd7634,2009-08-27,CA,Fire
2099,5f7b2c0831a8c6681cfd7626,2009-08-28,OR,Fire
2100,5f7b2c0831a8c6681cfd7631,2009-08-28,OR,Fire
2101,5f7b2c0831a8c6681cfd763d,2009-08-30,AZ,Fire
2102,5f7b2c0831a8c6681cfd764c,2009-08-30,CA,Fire
2103,5f7b2c0831a8c6681cfd7648,2009-08-30,CA,Fire
2104,5f7b2c0831a8c6681cfd7667,2009-08-31,CA,Fire
2105,5f7b2c0831a8c6681cfd7655,2009-09-03,MT,Fire
2106,5f7b2c0831a8c6681cfd765f,2009-09-21,OR,Fire
2107,5f7b2c0831a8c6681cfd7665,2009-09-22,CA,Fire
2108,5f7b2c0831a8c6681cfd766c,2009-10-02,AZ,Fire
2109,5f7b2c0831a8c6681cfd7671,2009-10-03,CA,Fire
2110,5f7b2c0831a8c6681cfd7670,2010-05-23,NM,Fire
2111,5f7b2c0831a8c6681cfd7690,2010-06-01,NM,Fire
2112,5f7b2c0831a8c6681cfd7685,2010-06-19,AZ,Fire
2113,5f7b2c0831a8c6681cfd7693,2010-06-20,AZ,Fire
2114,5f7b2c0831a8c6681cfd7698,2010-07-01,NV,Fire
2115,5f7b2c0831a8c6681cfd769e,2010-07-18,WA,Fire
2116,5f7b2c0831a8c6681cfd76a7,2010-07-26,CA,Fire
2117,5f7b2c0831a8c6681cfd76ad,2010-07-27,CA,Fire
2118,5f7b2c0831a8c6681cfd76c9,2010-07-29,CA,Fire
2119,5f7b2c0831a8c6681cfd76be,2010-08-24,CA,Fire
2120,5f7b2c0831a8c6681cfd76cc,2010-08-26,WA,Fire
2121,5f7b2c0831a8c6681cfd76c3,2010-08-26,ID,Fire
2122,5f7b2c0831a8c6681cfd76d0,2010-09-06,CO,Fire
2123,5f7b2c0831a8c6681cfd76da,2010-09-09,CA,Fire
2124,5f7b2c0831a8c6681cfd76eb,2010-09-12,CO,Fire
2125,5f7b2c0831a8c6681cfd76d4,2010-09-14,CA,Fire
2126,5f7b2c0831a8c6681cfd76ef,2010-09-19,UT,Fire
2127,5f7b2c0831a8c6681cfd76d6,2011-02-19,VA,Fire
2128,5f7b2c0831a8c6681cfd76df,2011-02-19,VA,Fire
2129,5f7b2c0831a8c6681cfd76f5,2011-02-27,TX,Fire
2130,5f7b2c0831a8c6681cfd76f9,2011-02-27,TX,Fire
2131,5f7b2c0831a8c6681cfd7702,2011-02-27,TX,Fire
2132,5f7b2c0831a8c6681cfd7704,2011-02-27,TX,Fire
2133,5f7b2c0831a8c6681cfd76fd,2011-03-07,NM,Fire
2134,5f7b2c0831a8c6681cfd7709,2011-03-11,TX,Fire
2135,5f7b2c0831a8c6681cfd770e,2011-03-11,OK,Fire
2136,5f7b2c0831a8c6681cfd7713,2011-03-11,TX,Fire
2137,5f7b2c0831a8c6681cfd7717,2011-03-11,TX,Fire
2138,5f7b2c0831a8c6681cfd771d,2011-03-11,OK,Fire
2139,5f7b2c0831a8c6681cfd772d,2011-03-12,OK,Fire
2140,5f7b2c0831a8c6681cfd7733,2011-03-12,OK,Fire
2141,5f7b2c0831a8c6681cfd7725,2011-03-21,CO,Fire
2142,5f7b2c0831a8c6681cfd7729,2011-03-24,OK,Fire
2143,5f7b2c0831a8c6681cfd7730,2011-03-24,GA,Fire
2144,5f7b2c0831a8c6681cfd7751,2011-03-25,GA,Fire
2145,5f7b2c0831a8c6681cfd7737,2011-04-03,KS,Fire
2146,5f7b2c0831a8c6681cfd773c,2011-04-03,OK,Fire
2147,5f7b2c0831a8c6681cfd7740,2011-04-03,KS,Fire
2148,5f7b2c0831a8c6681cfd7741,2011-04-03,NM,Fire
2149,5f7b2c0831a8c6681cfd775b,2011-04-03,TX,Fire
2150,5f7b2c0831a8c6681cfd7761,2011-04-03,NM,Fire
2151,5f7b2c0831a8c6681cfd776f,2011-04-03,TX,Fire
2152,5f7b2c0831a8c6681cfd7753,2011-04-03,CO,Fire
2153,5f7b2c0831a8c6681cfd7773,2011-04-04,TX,Fire
2154,5f7b2c0731a8c6681cfd58d6,2011-04-06,TX,Fire
2155,5f7b2c0731a8c6681cfd58e2,2011-04-06,TX,Fire
2156,5f7b2c0731a8c6681cfd58eb,2011-04-06,TX,Fire
2157,5f7b2c0731a8c6681cfd58f4,2011-04-06,TX,Fire
2158,5f7b2c0731a8c6681cfd5911,2011-04-06,TX,Fire
2159,5f7b2c0731a8c6681cfd5916,2011-04-06,TX,Fire
2160,5f7b2c0731a8c6681cfd591a,2011-04-06,TX,Fire
2161,5f7b2c0731a8c6681cfd5924,2011-04-06,TX,Fire
2162,5f7b2c0731a8c6681cfd5928,2011-04-06,TX,Fire
2163,5f7b2c0731a8c6681cfd592e,2011-04-06,TX,Fire
2164,5f7b2c0731a8c6681cfd5932,2011-04-06,TX,Fire
2165,5f7b2c0731a8c6681cfd5936,2011-04-06,TX,Fire
2166,5f7b2c0731a8c6681cfd5939,2011-04-06,TX,Fire
2167,5f7b2c0731a8c6681cfd5943,2011-04-06,TX,Fire
2168,5f7b2c0731a8c6681cfd5947,2011-04-06,TX,Fire
2169,5f7b2c0731a8c6681cfd595b,2011-04-06,TX,Fire
2170,5f7b2c0731a8c6681cfd5966,2011-04-06,TX,Fire
2171,5f7b2c0731a8c6681cfd5971,2011-04-06,TX,Fire
2172,5f7b2c0731a8c6681cfd5977,2011-04-06,TX,Fire
2173,5f7b2c0731a8c6681cfd598d,2011-04-06,TX,Fire
2174,5f7b2c0731a8c6681cfd5992,2011-04-06,TX,Fire
2175,5f7b2c0731a8c6681cfd5995,2011-04-06,TX,Fire
2176,5f7b2c0731a8c6681cfd599a,2011-04-06,TX,Fire
2177,5f7b2c0731a8c6681cfd59a1,2011-04-06,TX,Fire
2178,5f7b2c0731a8c6681cfd59a6,2011-04-06,TX,Fire
2179,5f7b2c0731a8c6681cfd59b2,2011-04-06,TX,Fire
2180,5f7b2c0731a8c6681cfd59bc,2011-04-06,TX,Fire
2181,5f7b2c0731a8c6681cfd59c8,2011-04-06,TX,Fire
2182,5f7b2c0731a8c6681cfd59ce,2011-04-06,TX,Fire
2183,5f7b2c0731a8c6681cfd59d1,2011-04-06,TX,Fire
2184,5f7b2c0731a8c6681cfd59dd,2011-04-06,TX,Fire
2185,5f7b2c0731a8c6681cfd59df,2011-04-06,TX,Fire
2186,5f7b2c0731a8c6681cfd59f3,2011-04-06,TX,Fire
2187,5f7b2c0731a8c6681cfd5a03,2011-04-06,TX,Fire
2188,5f7b2c0731a8c6681cfd5a08,2011-04-06,TX,Fire
2189,5f7b2c0731a8c6681cfd5a0e,2011-04-06,TX,Fire
2190,5f7b2c0731a8c6681cfd5a14,2011-04-06,TX,Fire
2191,5f7b2c0731a8c6681cfd5a20,2011-04-06,TX,Fire
2192,5f7b2c0731a8c6681cfd5a23,2011-04-06,TX,Fire
2193,5f7b2c0731a8c6681cfd5a29,2011-04-06,TX,Fire
2194,5f7b2c0731a8c6681cfd5a2e,2011-04-06,TX,Fire
2195,5f7b2c0731a8c6681cfd5a34,2011-04-06,TX,Fire
2196,5f7b2c0731a8c6681cfd5a3f,2011-04-06,TX,Fire
2197,5f7b2c0731a8c6681cfd5a45,2011-04-06,TX,Fire
2198,5f7b2c0731a8c6681cfd5a46,2011-04-06,TX,Fire
2199,5f7b2c0731a8c6681cfd5a4b,2011-04-06,TX,Fire
2200,5f7b2c0731a8c6681cfd5a51,2011-04-06,TX,Fire
2201,5f7b2c0731a8c6681cfd5a60,2011-04-06,TX,Fire
2202,5f7b2c0731a8c6681cfd5a6d,2011-04-06,TX,Fire
2203,5f7b2c0731a8c6681cfd5a70,2011-04-06,TX,Fire
2204,5f7b2c0731a8c6681cfd5a74,2011-04-06,TX,Fire
2205,5f7b2c0731a8c6681cfd5a7a,2011-04-06,TX,Fire
2206,5f7b2c0731a8c6681cfd5a80,2011-04-06,TX,Fire
2207,5f7b2c0731a8c6681cfd5a88,2011-04-06,TX,Fire
2208,5f7b2c0731a8c6681cfd5a8c,2011-04-06,TX,Fire
2209,5f7b2c0731a8c6681cfd5a98,2011-04-06,TX,Fire
2210,5f7b2c0731a8c6681cfd5a9d,2011-04-06,TX,Fire
2211,5f7b2c0731a8c6681cfd5aa1,2011-04-06,TX,Fire
2212,5f7b2c0731a8c6681cfd5aae,2011-04-06,TX,Fire
2213,5f7b2c0731a8c6681cfd5ab2,2011-04-06,TX,Fire
2214,5f7b2c0731a8c6681cfd5ab6,2011-04-06,TX,Fire
2215,5f7b2c0731a8c6681cfd5abc,2011-04-06,TX,Fire
2216,5f7b2c0731a8c6681cfd5abe,2011-04-06,TX,Fire
2217,5f7b2c0731a8c6681cfd5ac4,2011-04-06,TX,Fire
2218,5f7b2c0731a8c6681cfd5ac6,2011-04-06,TX,Fire
2219,5f7b2c0731a8c6681cfd5ac9,2011-04-06,TX,Fire
2220,5f7b2c0731a8c6681cfd5ad5,2011-04-06,TX,Fire
2221,5f7b2c0731a8c6681cfd5add,2011-04-06,TX,Fire
2222,5f7b2c0731a8c6681cfd5ae2,2011-04-06,TX,Fire
2223,5f7b2c0731a8c6681cfd5ae9,2011-04-06,TX,Fire
2224,5f7b2c0731a8c6681cfd5af2,2011-04-06,TX,Fire
